fullname,party,starttime,endtime,chair,secs,secsgt60,chairparty,chairname,copartisan,timeofday,leadshipparty,coarseparty,pm,spkrintpos,chairintpos,spkrordpos,chairordpos,intposdif,ordposdif,leftspkr,leftchair,cobloc,debatetype,debate,female
Mogens Lykketoft,S,2011-10-06T10:33:28Z,2011-10-06T10:33:30Z,1,2,0,S,Mogens Lykketoft,NA,10.5577777777778,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:33:30Z,2011-10-06T10:34:19Z,0,49,0,S,Mogens Lykketoft,0,10.5583333333333,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:34:19Z,2011-10-06T10:34:23Z,1,4,0,S,Mogens Lykketoft,NA,10.5719444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Holger K. Nielsen,SF,2011-10-06T10:34:23Z,2011-10-06T10:35:23Z,0,60,0,S,Mogens Lykketoft,0,10.5730555555556,1,SF,0,2.78551532033426,3.84190579317813,2,3,1.05639047284386,1,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:35:23Z,2011-10-06T10:35:25Z,1,2,0,S,Mogens Lykketoft,NA,10.5897222222222,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:35:25Z,2011-10-06T10:35:47Z,0,22,0,S,Mogens Lykketoft,0,10.5902777777778,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:35:47Z,2011-10-06T10:35:49Z,1,2,0,S,Mogens Lykketoft,NA,10.5963888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Holger K. Nielsen,SF,2011-10-06T10:35:49Z,2011-10-06T10:36:32Z,0,43,0,S,Mogens Lykketoft,0,10.5969444444444,1,SF,0,2.78551532033426,3.84190579317813,2,3,1.05639047284386,1,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:36:32Z,2011-10-06T10:36:34Z,1,2,0,S,Mogens Lykketoft,NA,10.6088888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:36:34Z,2011-10-06T10:37:24Z,0,50,0,S,Mogens Lykketoft,0,10.6094444444444,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:37:24Z,2011-10-06T10:37:29Z,1,5,0,S,Mogens Lykketoft,NA,10.6233333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Sofie Carsten Nielsen,RV,2011-10-06T10:37:29Z,2011-10-06T10:37:57Z,0,28,0,S,Mogens Lykketoft,0,10.6247222222222,1,RV,0,5.01054384017758,3.84190579317813,4,3,1.16863804699945,1,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:37:57Z,2011-10-06T10:38:01Z,1,4,0,S,Mogens Lykketoft,NA,10.6325,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:38:01Z,2011-10-06T10:39:12Z,0,71,1,S,Mogens Lykketoft,0,10.6336111111111,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:39:12Z,2011-10-06T10:39:14Z,1,2,0,S,Mogens Lykketoft,NA,10.6533333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Sofie Carsten Nielsen,RV,2011-10-06T10:39:14Z,2011-10-06T10:39:33Z,0,19,0,S,Mogens Lykketoft,0,10.6538888888889,1,RV,0,5.01054384017758,3.84190579317813,4,3,1.16863804699945,1,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:39:33Z,2011-10-06T10:39:35Z,1,2,0,S,Mogens Lykketoft,NA,10.6591666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:39:35Z,2011-10-06T10:40:24Z,0,49,0,S,Mogens Lykketoft,0,10.6597222222222,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:40:24Z,2011-10-06T10:40:27Z,1,3,0,S,Mogens Lykketoft,NA,10.6733333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Johanne Schmidt-Nielsen,EL,2011-10-06T10:40:27Z,2011-10-06T10:41:23Z,0,56,0,S,Mogens Lykketoft,0,10.6741666666667,1,EL,0,1.49210822998873,3.84190579317813,1,3,2.3497975631894,2,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:41:23Z,2011-10-06T10:41:24Z,1,1,0,S,Mogens Lykketoft,NA,10.6897222222222,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:41:24Z,2011-10-06T10:42:31Z,0,67,1,S,Mogens Lykketoft,0,10.69,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:42:31Z,2011-10-06T10:42:34Z,1,3,0,S,Mogens Lykketoft,NA,10.7086111111111,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Johanne Schmidt-Nielsen,EL,2011-10-06T10:42:34Z,2011-10-06T10:43:12Z,0,38,0,S,Mogens Lykketoft,0,10.7094444444444,1,EL,0,1.49210822998873,3.84190579317813,1,3,2.3497975631894,2,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:43:12Z,2011-10-06T10:43:14Z,1,2,0,S,Mogens Lykketoft,NA,10.72,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:43:14Z,2011-10-06T10:44:29Z,0,75,1,S,Mogens Lykketoft,0,10.7205555555556,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:44:29Z,2011-10-06T10:44:30Z,1,1,0,S,Mogens Lykketoft,NA,10.7413888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Eigil Andersen,SF,2011-10-06T10:44:30Z,2011-10-06T10:45:14Z,0,44,0,S,Mogens Lykketoft,0,10.7416666666667,1,SF,0,2.78551532033426,3.84190579317813,2,3,1.05639047284386,1,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:45:14Z,2011-10-06T10:45:16Z,1,2,0,S,Mogens Lykketoft,NA,10.7538888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:45:16Z,2011-10-06T10:46:32Z,0,76,1,S,Mogens Lykketoft,0,10.7544444444444,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:46:32Z,2011-10-06T10:46:33Z,1,1,0,S,Mogens Lykketoft,NA,10.7755555555556,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Eigil Andersen,SF,2011-10-06T10:46:33Z,2011-10-06T10:47:29Z,0,56,0,S,Mogens Lykketoft,0,10.7758333333333,1,SF,0,2.78551532033426,3.84190579317813,2,3,1.05639047284386,1,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:47:29Z,2011-10-06T10:47:30Z,1,1,0,S,Mogens Lykketoft,NA,10.7913888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:47:30Z,2011-10-06T10:48:49Z,0,79,1,S,Mogens Lykketoft,0,10.7916666666667,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:48:49Z,2011-10-06T10:48:51Z,1,2,0,S,Mogens Lykketoft,NA,10.8136111111111,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Rasmus Prehn,S,2011-10-06T10:48:51Z,2011-10-06T10:49:35Z,0,44,0,S,Mogens Lykketoft,1,10.8141666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:49:35Z,2011-10-06T10:49:37Z,1,2,0,S,Mogens Lykketoft,NA,10.8263888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:49:37Z,2011-10-06T10:49:59Z,0,22,0,S,Mogens Lykketoft,0,10.8269444444444,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:49:59Z,2011-10-06T10:50:00Z,1,1,0,S,Mogens Lykketoft,NA,10.8330555555556,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Rasmus Prehn,S,2011-10-06T10:50:00Z,2011-10-06T10:50:28Z,0,28,0,S,Mogens Lykketoft,1,10.8333333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:50:28Z,2011-10-06T10:50:30Z,1,2,0,S,Mogens Lykketoft,NA,10.8411111111111,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:50:30Z,2011-10-06T10:51:33Z,0,63,1,S,Mogens Lykketoft,0,10.8416666666667,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:51:33Z,2011-10-06T10:51:38Z,1,5,0,S,Mogens Lykketoft,NA,10.8591666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Rasmus Helveg Petersen,RV,2011-10-06T10:51:38Z,2011-10-06T10:52:27Z,0,49,0,S,Mogens Lykketoft,0,10.8605555555556,1,RV,0,5.01054384017758,3.84190579317813,4,3,1.16863804699945,1,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:52:27Z,2011-10-06T10:52:28Z,1,1,0,S,Mogens Lykketoft,NA,10.8741666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:52:28Z,2011-10-06T10:53:34Z,0,66,1,S,Mogens Lykketoft,0,10.8744444444444,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:53:34Z,2011-10-06T10:53:36Z,1,2,0,S,Mogens Lykketoft,NA,10.8927777777778,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Rasmus Helveg Petersen,RV,2011-10-06T10:53:36Z,2011-10-06T10:53:45Z,0,9,0,S,Mogens Lykketoft,0,10.8933333333333,1,RV,0,5.01054384017758,3.84190579317813,4,3,1.16863804699945,1,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:53:45Z,2011-10-06T10:53:46Z,1,1,0,S,Mogens Lykketoft,NA,10.8958333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:53:46Z,2011-10-06T10:54:34Z,0,48,0,S,Mogens Lykketoft,0,10.8961111111111,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:54:34Z,2011-10-06T10:54:39Z,1,5,0,S,Mogens Lykketoft,NA,10.9094444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ane Halsboe-Larsen,S,2011-10-06T10:54:39Z,2011-10-06T10:55:49Z,0,70,1,S,Mogens Lykketoft,1,10.9108333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:55:49Z,2011-10-06T10:55:52Z,1,3,0,S,Mogens Lykketoft,NA,10.9302777777778,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:55:52Z,2011-10-06T10:56:49Z,0,57,0,S,Mogens Lykketoft,0,10.9311111111111,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:56:49Z,2011-10-06T10:56:51Z,1,2,0,S,Mogens Lykketoft,NA,10.9469444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ane Halsboe-Larsen,S,2011-10-06T10:56:51Z,2011-10-06T10:57:18Z,0,27,0,S,Mogens Lykketoft,1,10.9475,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:57:18Z,2011-10-06T10:57:19Z,1,1,0,S,Mogens Lykketoft,NA,10.955,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:57:19Z,2011-10-06T10:58:25Z,0,66,1,S,Mogens Lykketoft,0,10.9552777777778,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:58:25Z,2011-10-06T10:58:44Z,1,19,0,S,Mogens Lykketoft,NA,10.9736111111111,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Frank Aaen,EL,2011-10-06T10:58:44Z,2011-10-06T10:58:50Z,0,6,0,S,Mogens Lykketoft,0,10.9788888888889,1,EL,0,1.49210822998873,3.84190579317813,1,3,2.3497975631894,2,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:58:50Z,2011-10-06T10:58:54Z,1,4,0,S,Mogens Lykketoft,NA,10.9805555555556,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:58:54Z,2011-10-06T10:59:16Z,0,22,0,S,Mogens Lykketoft,0,10.9816666666667,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T10:59:16Z,2011-10-06T10:59:17Z,1,1,0,S,Mogens Lykketoft,NA,10.9877777777778,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Frank Aaen,EL,2011-10-06T10:59:17Z,2011-10-06T10:59:45Z,0,28,0,S,Mogens Lykketoft,0,10.9880555555556,1,EL,0,1.49210822998873,3.84190579317813,1,3,2.3497975631894,2,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T10:59:45Z,2011-10-06T10:59:46Z,1,1,0,S,Mogens Lykketoft,NA,10.9958333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T10:59:46Z,2011-10-06T11:00:20Z,0,34,0,S,Mogens Lykketoft,0,10.9961111111111,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:00:20Z,2011-10-06T11:00:27Z,1,7,0,S,Mogens Lykketoft,NA,11.0055555555556,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Pernille Rosenkrantz-Theil,S,2011-10-06T11:00:27Z,2011-10-06T11:01:33Z,0,66,1,S,Mogens Lykketoft,1,11.0075,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:01:33Z,2011-10-06T11:01:42Z,1,9,0,S,Mogens Lykketoft,NA,11.0258333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T11:01:42Z,2011-10-06T11:02:30Z,0,48,0,S,Mogens Lykketoft,0,11.0283333333333,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:02:30Z,2011-10-06T11:02:33Z,1,3,0,S,Mogens Lykketoft,NA,11.0416666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Pernille Rosenkrantz-Theil,S,2011-10-06T11:02:33Z,2011-10-06T11:03:40Z,0,67,1,S,Mogens Lykketoft,1,11.0425,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:03:40Z,2011-10-06T11:03:42Z,1,2,0,S,Mogens Lykketoft,NA,11.0611111111111,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T11:03:42Z,2011-10-06T11:04:55Z,0,73,1,S,Mogens Lykketoft,0,11.0616666666667,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:04:55Z,2011-10-06T11:06:42Z,1,107,1,S,Mogens Lykketoft,NA,11.0819444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:06:42Z,2011-10-06T11:11:26Z,0,284,1,S,Mogens Lykketoft,1,11.1116666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:15:11Z,2011-10-06T11:16:23Z,1,72,1,S,Mogens Lykketoft,NA,11.2530555555556,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T11:16:23Z,2011-10-06T11:16:53Z,0,30,0,S,Mogens Lykketoft,0,11.2730555555556,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:16:53Z,2011-10-06T11:16:55Z,1,2,0,S,Mogens Lykketoft,NA,11.2813888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:16:55Z,2011-10-06T11:17:31Z,0,36,0,S,Mogens Lykketoft,1,11.2819444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:17:31Z,2011-10-06T11:17:32Z,1,1,0,S,Mogens Lykketoft,NA,11.2919444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Ellen Trane Noerby,V,2011-10-06T11:17:32Z,2011-10-06T11:18:27Z,0,55,0,S,Mogens Lykketoft,0,11.2922222222222,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:18:27Z,2011-10-06T11:18:28Z,1,1,0,S,Mogens Lykketoft,NA,11.3075,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:18:28Z,2011-10-06T11:19:10Z,0,42,0,S,Mogens Lykketoft,1,11.3077777777778,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:19:10Z,2011-10-06T11:19:14Z,1,4,0,S,Mogens Lykketoft,NA,11.3194444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Pia Kjaersgaard,DF,2011-10-06T11:19:14Z,2011-10-06T11:20:36Z,0,82,1,S,Mogens Lykketoft,0,11.3205555555556,1,DF,0,7.74295190713101,3.84190579317813,8,3,3.90104611395288,5,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:20:36Z,2011-10-06T11:20:38Z,1,2,0,S,Mogens Lykketoft,NA,11.3433333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:20:38Z,2011-10-06T11:21:37Z,0,59,0,S,Mogens Lykketoft,1,11.3438888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:21:37Z,2011-10-06T11:21:38Z,1,1,0,S,Mogens Lykketoft,NA,11.3602777777778,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Pia Kjaersgaard,DF,2011-10-06T11:21:38Z,2011-10-06T11:22:44Z,0,66,1,S,Mogens Lykketoft,0,11.3605555555556,1,DF,0,7.74295190713101,3.84190579317813,8,3,3.90104611395288,5,0,1,0,Opening,Opening 2011,1
Mogens Lykketoft,S,2011-10-06T11:22:44Z,2011-10-06T11:22:46Z,1,2,0,S,Mogens Lykketoft,NA,11.3788888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:22:46Z,2011-10-06T11:23:40Z,0,54,0,S,Mogens Lykketoft,1,11.3794444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:23:40Z,2011-10-06T11:23:44Z,1,4,0,S,Mogens Lykketoft,NA,11.3944444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Simon Emil Ammitzboell,LA,2011-10-06T11:23:44Z,2011-10-06T11:25:02Z,0,78,1,S,Mogens Lykketoft,0,11.3955555555556,1,LA,0,7.13892145369285,3.84190579317813,5,3,3.29701566051472,2,0,1,0,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:25:02Z,2011-10-06T11:25:03Z,1,1,0,S,Mogens Lykketoft,NA,11.4172222222222,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:25:03Z,2011-10-06T11:26:00Z,0,57,0,S,Mogens Lykketoft,1,11.4175,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:26:00Z,2011-10-06T11:26:02Z,1,2,0,S,Mogens Lykketoft,NA,11.4333333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Simon Emil Ammitzboell,LA,2011-10-06T11:26:02Z,2011-10-06T11:26:56Z,0,54,0,S,Mogens Lykketoft,0,11.4338888888889,1,LA,0,7.13892145369285,3.84190579317813,5,3,3.29701566051472,2,0,1,0,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:26:56Z,2011-10-06T11:26:59Z,1,3,0,S,Mogens Lykketoft,NA,11.4488888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Magnus Heunicke,S,2011-10-06T11:26:59Z,2011-10-06T11:27:54Z,0,55,0,S,Mogens Lykketoft,1,11.4497222222222,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2011,0
Mogens Lykketoft,S,2011-10-06T11:27:54Z,2011-10-06T11:28:01Z,1,7,0,S,Mogens Lykketoft,NA,11.465,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2011,0
Lars Barfoed,KF,2011-10-06T11:28:01Z,2011-10-06T11:28:57Z,0,56,0,S,Mogens Lykketoft,0,11.4669444444444,1,KF,0,7.23338916806254,3.84190579317813,6,3,3.39148337488441,3,0,1,0,Opening,Opening 2011,0
